Date,Stock,Return,Price Before,Price After
2011-02-16,SEAM.NS,3.6179981634527083,108.9,502.9
2021-05-24,TVEL.NS,3.6172547929980547,143.96,664.7
2020-03-17,NALU.NS,3.617145421903052,22.28,102.87
2016-12-05,TANE.BO,3.6161172161172157,40.95,189.03
2008-06-04,WRRN.BO,3.615296803652968,8.76,40.43
2011-08-11,BOB.NS,3.6147634646149154,131.27,605.78
2020-10-19,XPRO.NS,3.614649681528662,3.14,14.49
2005-09-15,BOB.NS,3.6139018691588776,34.24,157.98
2009-09-03,WSTC.NS,3.613314447592068,49.42,227.99
2019-08-28,HLVL.NS,3.612413793103448,7.25,33.44
2021-06-16,GICH.NS,3.61100569259962,26.35,121.5
2014-11-14,WRRN.BO,3.6109365910413027,171.9,792.62
2024-05-28,TAJG.NS,3.610283865930511,358.62,1653.34
2025-01-31,NALU.NS,3.6088326332080483,180.92,833.83
2014-09-12,JAAO.NS,3.607279400519957,65.39,301.27
2012-02-01,KAMT.NS,3.6062204724409446,127.0,584.99
2018-05-08,BRIT.NS,3.605073725763382,2411.64,11105.78
2019-07-16,OSGL.NS,3.603174603174603,2.52,11.6
2007-06-06,TVEL.NS,3.6016914191419147,48.48,223.09
2009-11-13,GICH.NS,3.601653183257122,56.86,261.65
2011-02-21,TAJG.NS,3.6013251783893985,98.1,451.39
2020-05-13,TANE.BO,3.599887133182845,17.72,81.51
2019-01-07,MDRD.BO,3.5986394557823127,4.41,20.28
2013-07-23,TVEL.NS,3.595988538681948,3.49,16.04
2023-12-27,NALU.NS,3.5958983246678216,103.86,477.33
2008-09-18,NALU.NS,3.5950054288816498,9.21,42.32
2010-09-23,VENK.NS,3.5942132687509183,545.04,2504.03
2018-02-07,TVEL.NS,3.5939361635417324,318.94,1465.19
2006-11-13,HLVL.NS,3.593398349587397,13.33,61.23
2016-11-18,VSTI.NS,3.5913886512688906,35.07,161.02
2022-10-24,SEAM.NS,3.5906985801491818,1181.11,5422.12
2020-09-29,ARTI.NS,3.5901708500316394,94.82,435.24
2019-07-24,ASHT.NS,3.5895746455379474,119.9,550.29
2018-12-12,JAAO.NS,3.5891261764846396,209.31,960.55
2010-10-14,WRRN.BO,3.586935166994106,20.36,93.39
2005-01-06,XPRO.NS,3.586021505376343,3.72,17.06
2007-02-28,MDRD.BO,3.585365853658536,2.46,11.28
2018-12-26,JAAO.NS,3.583951155691234,45.86,210.22
2018-12-18,TVEL.NS,3.583898173539607,193.27,885.93
2025-04-24,OSGL.NS,3.5824634655532357,9.58,43.9
2023-01-12,GENS.NS,3.5819397993311037,92.69,424.7
2021-04-05,OSGL.NS,3.5815923207227556,17.71,81.14
2023-11-03,BOB.NS,3.576771004942339,182.1,833.43
2022-09-05,TANE.BO,3.576650943396227,25.44,116.43
2014-12-19,GICH.NS,3.575338055376691,31.06,142.11
2024-05-17,ASHT.NS,3.574506283662478,139.25,637.0
2020-07-22,ASHT.NS,3.5718206770356815,54.65,249.85
2016-09-28,AEGS.NS,3.571798718123551,146.66,670.5
2020-10-28,BRIT.NS,3.57078292114645,712.46,3256.5
2016-04-29,JAAO.NS,3.5705568268497334,13.11,59.92
2008-02-20,HLVL.NS,3.5702950152594104,49.15,224.63
2021-02-03,AEGS.NS,3.5698900178863644,262.77,1200.83
2014-12-29,VSTI.NS,3.569063974178598,120.83,552.08
2008-04-11,TANE.BO,3.568507548251481,104.66,478.14
2013-04-03,WRRN.BO,3.5673607496095787,192.1,877.39
2012-08-01,XPRO.NS,3.566374908825674,27.42,125.21
2005-06-14,WRRN.BO,3.5659701492537312,50.25,229.44
2022-04-28,ASHT.NS,3.5655901350557837,85.15,388.76
2008-02-19,CHPC.NS,3.565560186812635,199.13,909.14
2016-04-20,TAJG.NS,3.565518141477421,76.62,349.81
2013-12-06,NALU.NS,3.5654986522911045,18.55,84.69
2019-01-28,VENK.NS,3.565361468371518,2133.52,9740.29
2009-08-11,NALU.NS,3.565272496831433,7.89,36.02
2014-02-18,BOB.NS,3.5650837034506324,87.81,400.86
2026-01-05,XPRO.NS,3.5646038467425134,980.05,4473.54
2020-06-02,CEMI.NS,3.5643397813288473,35.67,162.81
2020-10-16,VSTI.NS,3.5633808440132553,250.47,1142.99
2012-10-01,HLVL.NS,3.5616260162601625,30.75,140.27
2020-08-19,WIPR.NS,3.5614735226400613,130.3,594.36
2019-03-12,GICH.NS,3.5590329925875688,206.41,941.03
2018-07-09,JAAO.NS,3.558405109842253,206.66,942.04
2007-01-17,BOB.NS,3.5582386363636367,7.04,32.09
2023-05-30,GENS.NS,3.5551485018971603,76.43,348.15
2018-08-27,THOM.NS,3.5532258064516133,86.8,395.22
2013-03-20,AEGS.NS,3.5518672199170123,2.41,10.97
2015-02-27,JKIN.NS,3.5515288788221966,97.13,442.09
2006-10-23,SEAM.NS,3.551442712721146,189.92,864.41
2024-02-27,BOB.NS,3.5492974954184477,245.55,1117.08
2008-08-13,GENS.NS,3.547205831308573,57.62,262.01
2013-08-05,GICH.NS,3.5467730239303847,13.79,62.7
2015-07-09,IMCL.NS,3.546300124018189,48.38,219.95
2006-10-27,JKIN.NS,3.546137339055794,18.64,84.74
2026-02-16,ASHT.NS,3.5456685499058374,63.72,289.65
2019-04-23,GENS.NS,3.5408274956217163,91.36,414.85
2013-11-07,HEGL.NS,3.5407710678949167,29.31,133.09
2007-12-26,ARTI.NS,3.5396825396825395,5.04,22.88
2017-07-31,JAAO.NS,3.5389279548612578,474.98,2155.9
2005-04-06,WSTC.NS,3.5388253843121795,25.37,115.15
2014-06-17,HLVL.NS,3.538655462184874,23.8,108.02
2025-11-10,WIPR.NS,3.538043478260869,51.52,233.8
2013-11-21,WSTC.NS,3.5362853628536293,40.65,184.4
2022-03-31,ASHT.NS,3.533900364520049,82.3,373.14
2016-02-10,IMCL.NS,3.5336244541484714,45.8,207.64
2010-12-29,TANE.BO,3.5334905660377363,42.4,192.22
2013-04-26,WHEL.NS,3.5325322209077887,160.61,727.97
2025-04-29,TAJG.NS,3.532223183391003,92.48,419.14
2012-02-15,HLVL.NS,3.532127955493741,35.95,162.93
2019-08-20,NALU.NS,3.5321229050279337,28.64,129.8
2011-01-04,GICH.NS,3.529711808212191,78.42,355.22
2015-08-11,GENS.NS,3.527978933508888,15.19,68.78
2017-02-16,CEMI.NS,3.527898386365109,154.31,698.7
2015-05-28,MDRD.BO,3.5276923076923072,13.0,58.86
2025-05-06,GICH.NS,3.5276895943562607,170.1,770.16
2020-06-24,OSGL.NS,3.526184538653367,12.03,54.45
2018-06-06,XPRO.NS,3.524399126001456,27.46,124.24
2016-08-24,GICH.NS,3.5230808467227748,235.26,1064.1
2022-06-20,THOM.NS,3.5228595178719866,12.03,54.41
2016-03-31,CEMI.NS,3.5213857998289138,23.38,105.71
2013-06-10,BOB.NS,3.5206025697828975,22.57,102.03
2012-05-04,WIPR.NS,3.518914185639229,57.1,258.03
2006-10-06,BOB.NS,3.5180722891566267,39.01,176.25
2011-02-18,WIPR.NS,3.517838939857289,58.86,265.92
2019-09-18,XPRO.NS,3.5163727959697733,3.97,17.93
2014-04-07,JKIN.NS,3.5157593123209168,6.98,31.52
2016-02-15,HEGL.NS,3.51566265060241,20.75,93.7
2019-01-24,AEGS.NS,3.515168168828314,181.96,821.58
2013-02-07,WIPR.NS,3.515135608048994,57.15,258.04
2023-08-08,MDRD.BO,3.514705882352941,23.12,104.38
2008-04-02,TANE.BO,3.514345991561181,23.7,106.99
2010-01-15,TAJG.NS,3.513125631039954,138.66,625.79
2013-03-19,KAMT.NS,3.513085818624468,16.43,74.15
2024-12-18,KAMT.NS,3.512840619486375,51.01,230.2
2012-08-01,HLVL.NS,3.5109489051094886,6.85,30.9
2019-02-13,BOB.NS,3.5101531480431083,88.15,397.57
2018-05-21,VENK.NS,3.5094223944227263,3164.27,14269.03
2016-11-22,WSTC.NS,3.5084566596194504,104.06,469.15
2014-05-14,AEGS.NS,3.508283631544069,15.09,68.03
2019-01-16,TANE.BO,3.5056338028169014,28.4,127.96
2016-12-29,THOM.NS,3.50418410041841,14.34,64.59
2011-08-19,VENK.NS,3.5037680943142817,268.04,1207.19
2011-09-20,OSGL.NS,3.5,65.96,296.82
2007-08-08,JKIN.NS,3.498587570621469,21.24,95.55
2022-04-05,ASHT.NS,3.498100922409116,18.43,82.9
2009-02-25,WIPR.NS,3.497932663910219,16.93,76.15
2005-06-02,VENK.NS,3.4973516949152543,75.52,339.64
2023-03-24,AEGS.NS,3.496597214951314,382.04,1717.88
2022-04-20,VENK.NS,3.4950691157767446,479.63,2155.97
2026-03-05,ASHT.NS,3.494845735027223,275.5,1238.33
2024-07-16,XPRO.NS,3.494043628981288,1044.26,4692.95
2025-06-16,TANE.BO,3.4930038458391293,366.63,1647.27
2018-10-25,THOM.NS,3.4914529914529915,16.38,73.57
2021-08-23,THOM.NS,3.4907391074263545,56.69,254.58
2015-08-12,MDRD.BO,3.4907352062163772,16.73,75.13
2006-06-05,OSGL.NS,3.489950701554797,26.37,118.4
2021-03-19,WRRN.BO,3.488636363636364,9.68,43.45
2016-11-28,IMCL.NS,3.4876033057851235,43.56,195.48
2012-11-23,ASHT.NS,3.4869764773379233,174.3,782.08
2009-11-26,CEMI.NS,3.4861111111111107,3.6,16.15
2012-07-17,CHPC.NS,3.4859742228961332,92.33,414.19
2025-12-31,TAJG.NS,3.48594386863864,429.35,1926.04
2006-08-10,JKIN.NS,3.4851171627612407,15.79,70.82
2008-08-21,THOM.NS,3.484005563282337,28.76,128.96
2014-02-10,HEGL.NS,3.48259587020649,33.9,151.96
2021-03-24,IMCL.NS,3.4825,52.0,233.09
2019-05-29,MDRD.BO,3.4818181818181815,3.3,14.79
2018-07-16,GENS.NS,3.480959171816405,189.33,848.38
2010-04-21,CHPC.NS,3.4786337955829483,194.7,871.99
2008-06-05,XPRO.NS,3.4770114942528734,3.48,15.58
2023-02-23,JAAO.NS,3.4762589928057555,34.75,155.55
2023-11-22,NALU.NS,3.4760364246345556,83.46,373.57
2011-01-18,TAJG.NS,3.475368797496648,111.85,500.57
2019-06-17,CEMI.NS,3.4749953695128726,107.98,483.21
2026-01-07,WSTC.NS,3.4735562310030392,411.25,1839.75
2013-07-04,HEGL.NS,3.4725755166931638,25.16,112.53
2006-07-04,MDRD.BO,3.4721930745015737,9.53,42.62
2011-01-25,CHPC.NS,3.471897537925889,160.84,719.26
2022-09-14,JKIN.NS,3.471725331794577,34.66,154.99
2009-07-21,SEAM.NS,3.470666755656411,149.83,669.84
2020-06-22,WIPR.NS,3.4706405693950177,22.48,100.5
2012-10-05,THOM.NS,3.4703296703296704,4.55,20.34
2013-07-23,NALU.NS,3.469979296066252,14.49,64.77
2007-04-19,BOB.NS,3.4679386925242417,31.97,142.84
2022-07-13,THOM.NS,3.467844522968198,14.15,63.22
2016-01-08,HLVL.NS,3.4676190476190474,21.0,93.82
2013-09-12,WHEL.NS,3.46626642097129,168.23,751.36
2011-03-21,GENS.NS,3.4644395297404262,171.82,767.08
2020-07-08,JKIN.NS,3.4633175065094193,65.29,291.41
2024-05-13,MDRD.BO,3.4630261660978388,8.79,39.23
2025-04-03,IMCL.NS,3.461816993135357,397.69,1774.42
2017-01-17,KAMT.NS,3.4606918238993707,31.8,141.85
2017-05-09,BOB.NS,3.4605304018383958,161.01,718.19
2024-08-08,XPRO.NS,3.459588494972871,1028.42,4586.33
2014-08-13,HEGL.NS,3.4587993608765117,43.81,195.34
2022-02-09,GENS.NS,3.45634968951662,82.13,366.0
2022-05-20,KAMT.NS,3.4554414784394254,73.05,325.47
2007-11-16,NALU.NS,3.4554358472086184,10.21,45.49
2025-05-12,CHPC.NS,3.4552566164643954,136.78,609.39
2013-02-08,ARTI.NS,3.454794520547946,3.65,16.26
2010-12-20,HLVL.NS,3.454629203132197,43.42,193.42
2021-12-21,CHPC.NS,3.454427848994472,85.03,378.76
2013-11-06,THOM.NS,3.4541249036237467,25.94,115.54
2019-06-06,ARTI.NS,3.453706167189911,375.86,1673.97
2013-09-11,JKIN.NS,3.452476572958501,14.94,66.52
2022-02-04,WSTC.NS,3.451548991354467,55.52,247.15
2005-01-17,GENS.NS,3.449771689497717,8.76,38.98
2008-04-21,ASHT.NS,3.449542372546306,505.87,2250.89
2015-03-17,ASHT.NS,3.4485614646904965,22.94,102.05
2019-10-27,VSTI.NS,3.4454357290700157,280.22,1245.7
2005-09-08,TVEL.NS,3.4447976878612714,69.2,307.58
2006-03-31,TVEL.NS,3.444061962134252,11.62,51.64
2019-09-16,MDRD.BO,3.443935926773456,4.37,19.42
2024-08-08,VENK.NS,3.4439015846385015,2169.58,9641.4
2025-09-29,CHPC.NS,3.443593277845518,754.52,3352.78
2017-09-21,NALU.NS,3.4422880490296217,48.95,217.45
2022-01-25,ARTI.NS,3.4415029283959946,846.88,3761.42
2015-09-04,GICH.NS,3.44105950859253,140.82,625.39
2015-02-09,BOB.NS,3.440709171496761,146.65,651.23
2014-01-01,WHEL.NS,3.4397098821396197,44.12,195.88
2015-10-29,CEMI.NS,3.439296520423601,105.76,469.5
2007-06-06,TANE.BO,3.439132784817729,166.51,739.16
2021-03-10,BRIT.NS,3.4380982607591717,3150.8,13983.56
2019-06-10,NALU.NS,3.437956204379562,34.25,152.0
2014-05-21,VENK.NS,3.435919664788326,69.21,307.01
2019-05-09,VENK.NS,3.435814327623734,422.68,1874.93
2008-02-28,JKIN.NS,3.435729847494553,4.59,20.36
2023-11-02,VSTI.NS,3.434722069546736,272.91,1210.28
2020-10-28,HLVL.NS,3.434408602150538,4.65,20.62
2014-04-04,TVEL.NS,3.4343283582089557,13.4,59.42
2006-10-16,NALU.NS,3.4334470989761092,23.44,103.92
2025-11-06,HEGL.NS,3.4334310850439875,579.7,2570.06
2019-01-04,AEGS.NS,3.433305369127517,190.72,845.52
2018-03-06,HLVL.NS,3.43288409703504,18.55,82.23
2009-05-22,OSGL.NS,3.432713347921225,18.28,81.03
2024-02-12,HEGL.NS,3.4326974889535506,371.16,1645.24
2007-12-19,OSGL.NS,3.432225861800031,64.11,284.15
2008-04-11,THOM.NS,3.4319547543301523,28.29,125.38
2009-08-13,WHEL.NS,3.4311827956989243,9.3,41.21
2012-09-26,KAMT.NS,3.42968473255402,28.23,125.05
2018-01-25,TVEL.NS,3.429492157167262,386.34,1711.29
2014-06-18,BOB.NS,3.4291093311426035,146.07,646.96
2009-06-19,WHEL.NS,3.4287671232876713,36.5,161.65
2017-01-12,IMCL.NS,3.428764652840397,44.36,196.46
2012-11-06,HLVL.NS,3.427470686767169,29.85,132.16
2014-09-03,THOM.NS,3.4270101483216235,51.24,226.84
2007-02-21,HEGL.NS,3.426961226330027,22.18,98.19
2019-08-22,JKIN.NS,3.4267634468639496,53.73,237.85
2010-10-05,SEAM.NS,3.4260997067448677,34.1,150.93
2017-10-24,KAMT.NS,3.4249084249084243,27.3,120.8
2010-01-07,VSTI.NS,3.4248079034028542,27.33,120.93
2012-09-08,TANE.BO,3.4243772241992882,22.48,99.46
2007-05-31,NALU.NS,3.4241552839683678,27.82,123.08
2012-08-09,TAJG.NS,3.423988621997471,63.28,279.95
2011-06-21,MDRD.BO,3.423684210526315,15.2,67.24
2021-04-06,MDRD.BO,3.42230695900858,10.49,46.39
2018-03-23,VSTI.NS,3.4220728236333304,203.78,901.13
2018-07-26,ARTI.NS,3.4217947186043736,251.07,1110.18
2018-11-28,NALU.NS,3.421725239616613,9.39,41.52
2014-10-29,ASHT.NS,3.4214454045561666,127.3,562.85
2017-11-02,HEGL.NS,3.421331578218096,288.68,1276.35
2017-06-08,XPRO.NS,3.4193121693121693,7.56,33.41
2007-11-23,WRRN.BO,3.4192229038854807,9.78,43.22
2011-11-09,TAJG.NS,3.41903093987157,85.65,378.49
2005-12-15,CEMI.NS,3.417344753747323,46.7,206.29
2023-02-09,VENK.NS,3.4166554952297963,1790.28,7907.05
2007-03-26,WIPR.NS,3.416072585871678,46.29,204.42
2026-03-17,CEMI.NS,3.4157328763253547,530.99,2344.71
2020-12-21,CEMI.NS,3.4154505076142136,63.04,278.35
2018-03-16,HEGL.NS,3.4149906454630496,513.12,2265.42
2017-07-12,SEAM.NS,3.414042908888269,35.89,158.42
2023-07-24,OSGL.NS,3.4114035087719294,22.8,100.58
2013-07-31,VENK.NS,3.410989717223651,62.24,274.54
2010-02-02,TANE.BO,3.4106090373280944,40.72,179.6
2022-12-23,NALU.NS,3.410181818181818,13.75,60.64
2008-07-23,HLVL.NS,3.4080687830687832,30.24,133.3
2025-09-09,AEGS.NS,3.407886474946628,159.26,702.0
2016-08-10,XPRO.NS,3.407866212449675,32.29,142.33
2019-10-16,JAAO.NS,3.407705779334501,28.55,125.84
2011-06-15,ARTI.NS,3.406593406593406,1.82,8.02
2024-12-12,BOB.NS,3.404701449750184,244.18,1075.54
2006-02-08,ARTI.NS,3.403409090909091,8.8,38.75
2024-12-23,KAMT.NS,3.4033133153862085,241.45,1063.18
2022-04-25,MDRD.BO,3.403189066059226,8.78,38.66
2014-01-06,JAAO.NS,3.4016620498614962,7.22,31.78
2017-08-30,KAMT.NS,3.399350649350649,15.4,67.75
2013-11-19,CEMI.NS,3.398663697104677,13.47,59.25
2024-12-16,TANE.BO,3.396807793506861,459.87,2021.96
2010-06-02,VENK.NS,3.395610814419225,239.68,1053.54
2012-02-21,NALU.NS,3.395316804407714,7.26,31.91
2007-01-15,AEGS.NS,3.3950617283950617,1.62,7.12
2011-11-01,SEAM.NS,3.3949414427713807,101.61,446.57
2022-11-29,ARTI.NS,3.3945555702742087,150.98,663.49
2016-11-07,THOM.NS,3.392542101042502,74.82,328.65
2019-09-06,KAMT.NS,3.3919129082426123,32.15,141.2
2020-01-02,AEGS.NS,3.3912184412733266,182.2,800.08
2014-04-01,BRIT.NS,3.3908896836618707,360.69,1583.75
2008-06-12,NALU.NS,3.3903139013452916,55.75,244.76
2021-08-16,ARTI.NS,3.389825462394403,806.13,3538.77
2014-07-23,OSGL.NS,3.3885731379000896,33.43,146.71
2020-05-22,ASHT.NS,3.3882946518668016,49.55,217.44
2023-08-28,WIPR.NS,3.3874856486796787,191.62,840.73
2024-05-21,ASHT.NS,3.387299322154834,140.15,614.88
2011-08-24,TVEL.NS,3.386877828054299,4.42,19.39
2010-02-24,KAMT.NS,3.385377358490566,63.6,278.91
2026-02-10,CHPC.NS,3.3830175978459476,207.98,911.58
2018-09-24,AEGS.NS,3.3827530551072176,43.37,190.08
2010-12-24,GICH.NS,3.3810386473429954,16.56,72.55
2015-01-21,TVEL.NS,3.380841724761167,38.73,169.67
2010-01-19,CEMI.NS,3.3806509945750456,22.12,96.9
2012-05-24,AEGS.NS,3.380566801619433,2.47,10.82
2009-04-22,AEGS.NS,3.3802469135802466,4.05,17.74
2022-04-22,NALU.NS,3.377238239757208,98.85,432.69
2014-11-25,OSGL.NS,3.376180836707153,29.64,129.71
2019-08-16,ARTI.NS,3.375016164489849,77.33,338.32
2022-08-08,AEGS.NS,3.374535683237177,253.06,1107.02
2022-03-07,TANE.BO,3.3744689889549706,94.16,411.9
2006-09-21,IMCL.NS,3.373626373626374,19.11,83.58
2006-11-13,OSGL.NS,3.3730610134436407,38.68,169.15
2022-02-08,IMCL.NS,3.3710426340227944,71.07,310.65
2017-12-05,BOB.NS,3.3685904018621216,146.07,638.12
2019-03-20,TAJG.NS,3.3680650684931503,233.6,1020.38
2026-04-22,OSGL.NS,3.3678678678678677,6.66,29.09
2019-01-15,TAJG.NS,3.3662591687041568,40.9,178.58
2023-08-10,HLVL.NS,3.3651567944250873,14.35,62.64
2019-04-04,TANE.BO,3.361878453038674,7.24,31.58
2020-06-01,TANE.BO,3.3610108303249095,5.54,24.16
2020-01-31,CEMI.NS,3.3574561403508776,13.68,59.61
2015-10-05,NALU.NS,3.357330530740935,19.03,82.92
2020-04-01,AEGS.NS,3.3569171483622346,129.75,565.31
2013-07-25,GENS.NS,3.356637068674835,88.97,387.61
2006-02-27,SEAM.NS,3.3548719004012764,97.19,423.25
2012-12-05,JKIN.NS,3.353535353535354,18.81,81.89
2018-09-03,SEAM.NS,3.3532496424598763,62.93,273.95
2013-08-19,WSTC.NS,3.3530267753201395,34.36,149.57
2017-01-16,TVEL.NS,3.350649350649351,41.58,180.9
2019-03-18,WRRN.BO,3.3496392496392495,69.3,301.43
2012-11-26,VSTI.NS,3.349590536851683,109.9,478.02
2026-04-27,SEAM.NS,3.34957046363696,1524.9,6632.66
2024-08-22,BOB.NS,3.349376264329063,237.28,1032.02
2014-08-18,JAAO.NS,3.3484162895927607,46.41,201.81
2014-12-02,XPRO.NS,3.348322889789901,27.13,117.97
2016-10-27,ARTI.NS,3.348175755198117,152.94,665.01
2019-02-13,GENS.NS,3.346745751843539,124.76,542.3
2023-10-03,JKIN.NS,3.3464315824199993,272.81,1185.75
2026-06-01,WSTC.NS,3.345379338175949,495.6,2153.57
2020-02-25,SEAM.NS,3.3440783190066856,418.8,1819.3
2012-02-14,BRIT.NS,3.3439271443174423,215.22,934.9
2007-12-19,WSTC.NS,3.343131631775165,69.74,302.89
2008-09-24,GENS.NS,3.3427072402938096,47.65,206.93
2019-04-01,IMCL.NS,3.3426829268292684,8.2,35.61
2016-09-26,JAAO.NS,3.339889366933005,32.54,141.22
2018-06-06,JAAO.NS,3.337872027232164,217.39,943.01
2021-07-02,IMCL.NS,3.3375228798047587,81.95,355.46
2009-07-29,CHPC.NS,3.3359999999999994,27.5,119.24
2012-01-09,GENS.NS,3.3359987206141053,125.06,542.26
2005-04-20,MDRD.BO,3.333333333333333,1.08,4.68
2026-06-10,WHEL.NS,3.3316009980386143,1498.94,6492.81
2007-04-02,TVEL.NS,3.3307649972482105,36.34,157.38
2008-03-10,KAMT.NS,3.3305386178861784,39.36,170.45
2009-04-27,BOB.NS,3.329490874159462,10.41,45.07
2021-11-03,NALU.NS,3.328954570333881,18.27,79.09
2010-03-04,GENS.NS,3.328927076448558,136.17,589.47
2008-11-05,WSTC.NS,3.3272120200333886,29.95,129.6
2018-01-01,OSGL.NS,3.3260811886442037,37.69,163.05
2013-10-29,BOB.NS,3.325987841945288,92.12,398.51
2014-04-16,TAJG.NS,3.3253618628067967,15.89,68.73
2006-02-02,GENS.NS,3.3245033112582787,1.51,6.53
2015-08-21,IMCL.NS,3.3243135694389174,50.26,217.34
2006-05-03,TAJG.NS,3.3238927525622257,218.56,945.03
2015-10-13,TVEL.NS,3.321105527638191,19.9,85.99
2008-11-11,WIPR.NS,3.3207282913165264,21.42,92.55
2009-12-08,WRRN.BO,3.319240415621641,27.91,120.55
2010-09-24,XPRO.NS,3.3182363527294534,33.34,143.97
2005-03-10,ARTI.NS,3.317910447761194,6.7,28.93
2015-10-06,GENS.NS,3.3179023508137435,55.3,238.78
2005-12-05,WSTC.NS,3.3173581306628517,41.94,181.07
2011-01-27,THOM.NS,3.3161764705882355,4.08,17.61
2018-10-12,HLVL.NS,3.316040955631399,14.65,63.23
2012-07-23,TVEL.NS,3.315822784810126,15.8,68.19
2020-10-19,IMCL.NS,3.3158121499353728,46.42,200.34
2008-01-02,HLVL.NS,3.3156122878384062,71.29,307.66
2025-11-18,ARTI.NS,3.3143182393119153,395.3,1705.45
2009-07-10,IMCL.NS,3.313629702002931,20.47,88.3
2013-09-10,WRRN.BO,3.3133692875390297,35.23,151.96
2009-03-23,KAMT.NS,3.31247392574051,23.97,103.37
2005-11-28,GENS.NS,3.3121693121693125,7.56,32.6
2012-06-04,GICH.NS,3.311094452773613,13.34,57.51
2014-09-23,GICH.NS,3.3082545483435286,125.87,542.28
2006-02-20,CHPC.NS,3.3071955719557193,32.52,140.07
2023-04-06,GENS.NS,3.3064973861090365,334.75,1441.6
2022-08-08,TANE.BO,3.305147798109793,99.46,428.19
2021-04-01,MDRD.BO,3.304865938430983,10.07,43.35
2019-02-08,VENK.NS,3.304725979029418,2237.42,9631.48
2021-09-01,BOB.NS,3.3045425463851563,15.63,67.28
2009-04-06,WRRN.BO,3.304474708171207,10.28,44.25
2013-11-27,JKIN.NS,3.3027600849256897,23.55,101.33
2010-04-13,GENS.NS,3.3015623933956473,146.57,630.48
2013-10-30,JKIN.NS,3.2997977755308385,19.78,85.05
2012-08-10,BRIT.NS,3.2986954565901936,44.46,191.12
2016-12-19,OSGL.NS,3.2968127490039834,25.1,107.85
2005-07-27,ASHT.NS,3.296033348531232,307.06,1319.14
2016-04-22,GICH.NS,3.295383329851682,47.87,205.62
2020-12-03,VSTI.NS,3.2938003426030535,274.37,1178.09
2023-08-17,WRRN.BO,3.2920875420875424,11.88,50.99
2009-12-09,WRRN.BO,3.2917461634176695,120.55,517.37
2012-10-16,GICH.NS,3.2901989683124535,67.85,291.09
2018-05-28,TAJG.NS,3.2889962023536032,213.29,914.8
2009-04-15,AEGS.NS,3.288409703504043,3.71,15.91
2025-10-08,GICH.NS,3.2882607588489936,39.27,168.4
2005-10-10,IMCL.NS,3.287179487179487,5.85,25.08
2009-05-08,WIPR.NS,3.286798179059181,6.59,28.25
2014-07-16,WHEL.NS,3.285653026219064,326.48,1399.18
2007-10-09,VSTI.NS,3.285620052770448,15.16,64.97
2007-03-29,GICH.NS,3.2835477941176467,21.76,93.21
2025-07-09,BRIT.NS,3.2808412293288587,5763.47,24672.5
2013-05-08,BOB.NS,3.27973133148953,25.31,108.32
2015-07-17,NALU.NS,3.279591836734693,4.9,20.97
2009-08-10,TVEL.NS,3.279456855015331,22.83,97.7
2020-07-10,CHPC.NS,3.2792653862330017,71.33,305.24
2016-01-01,HEGL.NS,3.2789473684210533,30.4,130.08
2006-04-18,XPRO.NS,3.278846153846154,4.16,17.8
2016-09-09,GICH.NS,3.2788065843621395,58.32,249.54
2009-08-06,VENK.NS,3.2777977259126274,83.55,357.41
2021-03-09,THOM.NS,3.2777369581190303,13.61,58.22
2009-12-07,WIPR.NS,3.2777020447906526,51.35,219.66
2006-02-01,AEGS.NS,3.277634961439589,11.67,49.92
2025-10-27,THOM.NS,3.27761175824846,163.97,701.4
2012-08-02,BOB.NS,3.2773181993074267,103.96,444.67
2017-10-09,JAAO.NS,3.2764765784114047,98.2,419.95
2014-02-14,AEGS.NS,3.2761538461538464,13.0,55.59
2010-11-09,WHEL.NS,3.2744452397995705,69.85,298.57
2009-11-11,KAMT.NS,3.2717465753424655,58.4,249.47
2011-03-30,AEGS.NS,3.2709090909090905,5.5,23.49
2016-06-28,GICH.NS,3.270374256733124,57.18,244.18
2015-02-28,BOB.NS,3.2688585443457505,150.86,644.0
2009-02-09,THOM.NS,3.2679382379654864,11.01,46.99
2023-12-19,BOB.NS,3.2679237463738087,48.26,205.97
2008-04-30,HLVL.NS,3.263072557762464,49.34,210.34
2025-01-24,JAAO.NS,3.2619825708061008,275.4,1173.75
2005-09-12,IMCL.NS,3.2613200306983883,26.06,111.05
2021-01-27,BOB.NS,3.2608010091453803,63.42,270.22
2022-05-02,JAAO.NS,3.259774685222001,60.36,257.12
2010-08-23,THOM.NS,3.257894736842105,5.7,24.27
2021-01-01,ASHT.NS,3.25635507733692,74.35,316.46
2006-09-27,THOM.NS,3.2556390977443606,2.66,11.32
2020-06-18,BOB.NS,3.254927385892116,38.56,164.07
2011-02-24,JAAO.NS,3.254679523539422,35.26,150.02
2012-01-27,TAJG.NS,3.2536877261341504,71.86,305.67
2006-12-20,CHPC.NS,3.2522130647130654,131.04,557.21
2019-02-11,BRIT.NS,3.250794977558919,2751.65,11696.7
2009-10-28,WRRN.BO,3.2495584988962474,90.6,385.01
2019-05-29,JKIN.NS,3.249213424226534,76.28,324.13
2016-12-02,THOM.NS,3.248880358285348,15.63,66.41
2016-03-15,JAAO.NS,3.2486604485016866,50.39,214.09
2020-08-07,CHPC.NS,3.248255813953488,17.2,73.07
2011-04-21,IMCL.NS,3.244880902632679,23.93,101.58
